url,title,duration_seconds,duration_minutes,view_count,description,transcript_downloaded,summary_done
https://www.youtube.com/watch?v=deMrq2uzRKA,Michael Truell: How Cursor Builds at the Speed of AI,1660,27.67,41795,"When four MIT grads decided to build a code editor while everyone else was building AI agents, they created one of the fastest-growing developer tools ever built.  Cursor CEO, Michael Truell,...",,
https://www.youtube.com/watch?v=191Ojd7Rq6s,Amjad Masad & Adam D’Angelo: How Far Are We From AGI?,3759,62.65,18136,"Adam D’Angelo (Quora/Poe) thinks we're 5 years from automating remote work. Amjad Masad (Replit) thinks we're brute-forcing intelligence without understanding it.  In this conversation, two...",,
https://www.youtube.com/watch?v=YnV8pgHtO5Y,Mark Zuckerberg & Priscilla Chan: How AI Will Cure All Disease,2684,44.73,84582,"Priscilla Chan and Mark Zuckerberg join a16z’s Ben Horowitz, Erik Torenberg, and Vineeta Agarwala to share how the Chan Zuckerberg Initiative is building the computational tools that will...",,
https://www.youtube.com/watch?v=-KfrrWRl3FA,Seeing The Future from AI Companions to Personal Software,3026,50.43,8179,"Eugenia Kuyda, CEO of Wabi and AI pioneer behind Replika, joins Erik, Anish, and Justine to reveal how personal software will transform from a developer monopoly to a creative medium for all....",,
https://www.youtube.com/watch?v=ZqCEHR4wjxg,ElevenLabs CEO: Why Voice is the Next AI Interface,1890,31.5,10644,ElevenLabs CEO and co‑founder Mati Staniszewski joins Jennifer Li to explain how the team ships research‑grade AI at lightning speed—from text‑to‑speech and fully licensed AI music...,,
https://www.youtube.com/watch?v=Uho2GupZSgU,"Sacks, Andreessen & Horowitz: How America Wins the AI Race Against China",4650,77.5,84639,"David Sacks, White House AI and Crypto Czar, joins Marc, Ben, and Erik to explore what's really happening inside the Trump administration's AI and crypto strategy. They expose the regulatory...",,
https://www.youtube.com/watch?v=Y7dwbJ0AtUA,Marc Andreessen and Ben Horowitz on the State of AI,2358,39.3,91803,"In this closing keynote from a16z’s Runtime conference, General Partner Erik Torenberg speaks with our firm’s cofounders, Marc Andreessen and Ben Horowitz on highlights from throughout...",,
https://www.youtube.com/watch?v=5ze3ZNvOdRY,"""Is there an AI bubble?” Gavin Baker and David George",1913,31.88,41067,"In this conversation from a16z’s Runtime, Gavin Baker, Managing Partner and CIO of Atreides Management, joins David George, General Partner at a16z, to unpack the macro view of AI: the trillion-d...",,
https://www.youtube.com/watch?v=OsLRf6r5U9E,"Building the Real-World Infrastructure for AI, with Google, Cisco & a16z",1968,32.8,9285,"AI isn’t just changing software, it’s causing the biggest buildout of physical infrastructure in modern history.  In this episode, live from Runtime, a16z's Raghu Raghuram speaks with Amin...",,
https://www.youtube.com/watch?v=I8VUN141MjU,Google DeepMind Developers: How Nano Banana Was Made,3252,54.2,5458,"Google DeepMind’s new image model Nano Banana took the internet by storm.  In this episode, we sit down with Principal Scientist Oliver Wang and Group Product Manager Nicole Brichtova to...",,
https://www.youtube.com/watch?v=dA70aAiSxv4,Marc Andreessen: How Movies Explain America,4582,76.37,9640,"In this episode of Monitoring the Situation, Marc Andreessen, Katherine Boyle, and Erik Torenberg dive into the movies that best explain America, from Once Upon a Time in Hollywood to Tropic...",,
https://www.youtube.com/watch?v=g-WeCOUYBrk,"Marc Andreessen & Amjad Masad on “Good Enough” AI, AGI, and the End of Coding",4317,71.95,41112,"Amjad Masad, founder and CEO of Replit, joins a16z’s Marc Andreessen and Erik Torenberg to discuss the new world of AI agents, the future of programming, and how software itself is beginning...",,
https://www.youtube.com/watch?v=VOUCufY_0nA,Why Creativity Will Matter More Than Code | Kevin Rose and Anish Acharya,5055,84.25,6684,"In this episode, a16z's Anish Acharya joins Kevin Rose for an in-depth, fast-paced conversation on the rebirth of consumer technology, and how AI is reshaping what it means to build, invest,...",,
https://www.youtube.com/watch?v=A_RDxT6cEBk,"How Kong Was Born: APIs, Hustle, and the Future of AI Infrastructure",2250,37.5,2984,"Augusto Marietti, CEO and cofounder of Kong, has one of the most remarkable founder stories in Silicon Valley history.  In this conversation with Martin Casado, Aghi shares how he went from...",,
https://www.youtube.com/watch?v=brjL6iyoEhI,"Reid Hoffman on AI, Consciousness, and the Future of Labor",3183,53.05,39355,"Reid Hoffman has been at the center of every major tech shift, from co-founding LinkedIn and helping build PayPal to investing early in OpenAI. In this conversation, he looks ahead to the next...",,
https://www.youtube.com/watch?v=m6bkPPXHWX0,Marc Andreessen on the State of Film and Hollywood,4112,68.53,18620,"Hollywood is going through a major cultural and creative reset, and Marc Andreessen thinks it’s long overdue.  In this episode of Monitoring the Situation, Marc joins Erik Torenberg and Katherine...",,
https://www.youtube.com/watch?v=Kw2bK_jLz8M,"Keith Rabois: Israel, OpenAI, Opendoor, and DOGE",2895,48.25,9439,"From politics to technology to real estate, Keith Rabois has bold predictions for America’s next decade.  In this conversation with Erik Torenberg and Alex Rampell, Keith breaks down why...",,
https://www.youtube.com/watch?v=CWAMH9xMJfg,Ben Horowitz and Ali Ghodsi: How to Run a $100 Billion Business,3892,64.87,17880,"Ben Horowitz founded Loudcloud in the middle of the dot-com bust and sold it for $1.6 billion, then led Andreessen Horowitz from its founding to $46 billion in committed capital. Ali Ghodsi...",,
https://www.youtube.com/watch?v=nkmPNvAU49Q,Is AI Slowing Down? Nathan Labenz Says We're Asking the Wrong Question,5443,90.72,11087,"Nathan Labenz is one of the clearest voices analyzing where AI is headed, pairing sharp technical analysis with his years of work on The Cognitive Revolution.  In this episode, Nathan joins...",,
https://www.youtube.com/watch?v=uRuY0ozEm3Q,Will LLMs Get Us To AGI?,3048,50.8,10160,LLMs have made tremendous progress in modeling human language. But can they go beyond that to make new discoveries and move the needle on novel scientific progress?  We sat down with distinguished...,,
https://www.youtube.com/watch?v=JfE1Wun9xkk,"Sam Altman on Sora, Energy, and Building an AI Empire",2967,49.45,171294,"Sam Altman has led OpenAI from its founding as a research nonprofit in 2015 to becoming the most valuable startup in the world ten years later.  In this episode, a16z Cofounder Ben Horowitz...",,
https://www.youtube.com/watch?v=gfhV8gAl3eY,Opendoor CEO: Building the Amazon for Homes,3354,55.9,17506,"Opendoor is trying to make it easier to buy a home. Kaz Nejatian just joined as CEO to help them succeed.  In this episode, a16z General Partners Alex Rampell and Erik Torenberg sit down with...",,
https://www.youtube.com/watch?v=yYgvCYVUthI,The Lawyerly Society vs. The Engineering State: Who Owns the Future?,3786,63.1,5008,"From high-speed rail to electric cars to batteries to AI, it’s clear that China can operate with incredible speed at massive scale. Can the US still compete?  We sat down with Dan Wang, a...",,
https://www.youtube.com/watch?v=dhyhR4Bzc0I,Software is Eating Labor,1593,26.55,54932,"Software has fundamentally changed the way we record, store, and share information. Its next act is to fundamentally change the nature of our economy, capturing trillions of dollars of value...",,
https://www.youtube.com/watch?v=GRGQOcFClHU,The Person Who Runs HR For 2 Million Federal Workers,2577,42.95,2157,"It’s no secret that while Silicon Valley is flush with top talent, Washington struggles. Complex compliance regimes, low risk tolerance, poor performance evaluations, and a focus on process...",,
https://www.youtube.com/watch?v=5FoWFeJCa2A,Building an AI Physicist: ChatGPT Co-Creator’s Next Venture,3109,51.82,17824,"Scaling laws took us from GPT-1 to GPT-5 Pro. But in order to crack physics, we’ll need a different approach.  In this episode, a16z General Partner Anjney Midha talks to Liam Fedus, former...",,
https://www.youtube.com/watch?v=ShkxpBoObCQ,Anduril CEO: China Has Scale. Can America Catch Up?,3358,55.97,40787,"Ben, Marc, and Erik Torenberg are joined by Brian Schimpf, Cofounder & CEO of Anduril, and Chris Power, Founder & CEO of Hadrian. Together, they dig into America’s defense production gap:...",,
https://www.youtube.com/watch?v=zqrxCx7KKLY,"The Common Thread of All Technology: Monitoring the Situation, Ep.1",3559,59.32,3830,"Announcing our new show, Monitoring the Situation, hosted by a16z General Partners Erik Torenberg and Katherine Boyle, with guest Eddie Lazzarin, CTO of a16z crypto.   In this first episode,...",,
https://www.youtube.com/watch?v=KSgPNVmZ8jQ,From Vibe Coding to Vibe Researching: OpenAI’s Mark Chen and Jakub Pachocki,3184,53.07,26140,"What comes after vibe coding? Maybe vibe researching.  OpenAI’s Chief Scientist, Jakub Pachocki, and Chief Research Officer, Mark Chen, join a16z general partners Anjney Midha and Sarah Wang...",,
https://www.youtube.com/watch?v=JI_lyrkh4Gs,Software Finally Eats Services - Aaron Levie,3575,59.58,18142,"Should the US put a price on H-1B visas, or would that block the flow of new talent? Are AI coding agents actually making teams way more productive, or is it just hype? And in the AI platform...",,
https://www.youtube.com/watch?v=wfBN1fOd-e8,Taking Bold Bets: NIH and the Future of Biomedical Science,3540,59.0,2783,Dr. Jay Bhattacharya is one of the country’s top medical experts and a 24-year professor of medicine at Stanford. After being censored and deplatformed during COVID for his role in opposing...,,
https://www.youtube.com/watch?v=vvlE8-MzxyA,"Dylan Patel on the AI Chip Race - NVIDIA, Intel & the US Government vs. China",5938,98.97,82119,"Nvidia’s $5 billion investment in Intel is one of the biggest surprises in semiconductors in years. Two longtime rivals are now teaming up, and the ripple effects could reshape AI, cloud,...",,
https://www.youtube.com/watch?v=74Yk7mbbQ0g,The Death of Search: How Shopping Will Work In The Age of AI,2704,45.07,13197,"The web is unhealthy, and AI agents are about to rewrite how we shop.  In this episode, a16z General Partner Alex Rampell and Partner Justine Moore explore how AI agents will change commerce...",,
https://www.youtube.com/watch?v=eAODQUKqDiU,"Faster Science, Better Drugs",3339,55.65,4100,"Can we make science as fast as software?  In this episode, Erik Torenberg talks with Patrick Hsu (cofounder of Arc Institute) and a16z general partner Jorge Conde about Arc’s “virtual cells”...",,
https://www.youtube.com/watch?v=tJdtt8n0Kgw,"Chris Dixon on How to Build Networks, Movements, and AI-Native Products",2575,42.92,7392,"Why do some consumer products explode into networks that reshape the internet, while others fade away?  Today on the podcast, a16z general partners Anish Acharya and Chris Dixon take on that...",,
https://www.youtube.com/watch?v=HON8PRwII4s,"Mark Cuban on the NBA, Cost Plus Drugs, and How to Fix Politics",3667,61.12,3491,"What happens when AI collides with salesmanship, streaming-era sports, and healthcare?  In this episode, Erik Torenberg is joined by Mark Cuban, entrepreneur, Dallas Mavericks co-owner, and...",,
https://www.youtube.com/watch?v=ZISvCnGmq_s,The Little Tech Agenda for AI,3422,57.03,2139,"Who’s speaking up for AI startups in Washington, D.C.?  In this episode, Matt Perault (Head of AI Policy, a16z) and Collin McCune (Head of Government Affairs, a16z) unpack the “Little Tech...",,
https://www.youtube.com/watch?v=roJUhk8qeRY,Is Non-Consensus Investing Overrated?,3352,55.87,3581,"Is non-consensus investing overrated—or the secret to venture returns?  a16z General Partner Erik Torenberg is joined by Martín Casado (General Partner, a16z) and Leo Polovets (General Partner,...",,
https://www.youtube.com/watch?v=4XgSfhj-LQU,Jack Altman & Martin Casado on the Future of Venture Capital,3132,52.2,3411,"Jack Altman sits down with Martin Casado, General Partner at a16z, to unpack the shifting dynamics of venture capital and why media matters more than ever. They cover a16z’s evolution from...",,
https://www.youtube.com/watch?v=suQzCETsetc,Substack Cofounder on AI Slop Content & the Decline of Social Media,2839,47.32,3847,"What if the future of media isn’t controlled by algorithms or legacy institutions—but by independent voices building directly with their audiences?  In this episode, Erik Torenberg is joined...",,
https://www.youtube.com/watch?v=PBcxfEnPU_U,The Top 100 Most Used AI Apps in 2025,1563,26.05,8755,"What are real consumers actually doing with AI today?  In this episode, a16z partners Olivia Moore and Justine Moore break down the fifth edition of our Consumer AI 100, a biannual ranking...",,
https://www.youtube.com/watch?v=xWtxi1NWUGg,How Scale AI is Pioneering the Future of Work,2835,47.25,7867,"What does it mean to “trade margin for moat,” in the AI era – and how are Fortune 500s actually adopting AI today?  In this episode, a16z partner Joe Schmidt sits down with Ben Scharfstein,...",,
https://www.youtube.com/watch?v=1z1xZF7X2cQ,Aaron Levie and Steven Sinofsky on the AI-Worker Future,3365,56.08,19470,"What exactly is an AI agent, and how will agents change the way we work?  In this episode, a16z general partners Erik Torenberg and Martin Casado sit down with Aaron Levie (CEO, Box) and Steven...",,
https://www.youtube.com/watch?v=njfAB-oyNfY,Ben Horowitz Shares the a16z Origin Story & Plans for the Future,2396,39.93,11233,"Erik Torenberg sits down with Ben Horowitz, Cofounder of a16z, for a candid conversation on venture capital, leadership, and the future of innovation.   Recorded live at a16z’s Menlo Park...",,
https://www.youtube.com/watch?v=CIEZAMnIVT4,"The State of AI: Growth, Fragmentation, and the Next Wave",1418,23.63,10759,"AI’s breakout moment is here, but where is the real value accruing, and what’s just hype?  Recorded live at a16z’s annual LP Summit, General Partners Erik Torenberg, Martin Casado, and...",,
https://www.youtube.com/watch?v=27_p2hw__Sg,Can AI Fix Housing and Healthcare Affordability?,2409,40.15,3332,"Housing and healthcare make up nearly half of household spending, yet both sectors are riddled with inefficiency and rising costs.  In this episode, Erik Torenberg is joined by a16z Growth...",,
https://www.youtube.com/watch?v=fVjWLn5tquw,Oren Cass & Noah Smith Debate the True Impact of Tariffs,4365,72.75,7078,"Do tariffs help rebuild American manufacturing or hold it back?   In this episode, American Compass founder and chief economist Oren Cass sits down with commentator and author Noah Smith and...",,
https://www.youtube.com/watch?v=xWRPXY8vLY4,"Dylan Patel on GPT-5’s Router Moment, GPUs vs TPUs, Monetization",3976,66.27,98690,"The AI hardware race is heating up, and NVIDIA is still far ahead. What will it take to close the gap?  In this episode, Dylan Patel (Founder & CEO, SemiAnalysis) joins Erin Price-Wright (General...",,
https://www.youtube.com/watch?v=tWgjhC7dJRo,Google DeepMind Lead Researchers on Genie 3 & the Future of World-Building,2542,42.37,9693,"Genie 3 can generate fully interactive, persistent worlds from just text, in real time.  In this episode, Google DeepMind’s Jack Parker-Holder (Research Scientist) and Shlomi Fruchter (Research...",,
https://www.youtube.com/watch?v=L5za2B9p448,The Current Reality of American AI Policy: From ‘Pause AI’ to ‘Build’,2519,41.98,4315,a16z General Partners Martin Casado and Anjney Midha join Erik Torenberg to unpack one of the most dramatic shifts in tech policy in recent memory: the move from “pause AI” to “win the...,,
https://www.youtube.com/watch?v=kT58cK3V2xc,Why AI Characters & Virtual Influencers Are the Next Frontier in Video ft Hedra’s Michael Lingelbach,2815,46.92,4152,"In this episode, a16z partners, Justine Moore and Matt Bornstein are joined by Michael Lingelbach, founder and CEO of Hedra, to unpack how generative video is evolving, and why the future of...",,
https://www.youtube.com/watch?v=qluWpYMYR0U,"This Week in AI: GPT-5 Ships, 4o Pulled Back, Grok Imagine Goes Social",1669,27.82,5024,"a16z partners Olivia and Justine Moore unpack the latest in consumer AI including:   - Grok’s “Imagine” and its instant, social-first creative tools - Google’s Genie 3 and the future...",,
https://www.youtube.com/watch?v=Bry2YMOWULs,2025 AI Productivity Stack: Top 10 AI Tools I Use Weekly to Get More Done,556,9.27,18759,"What does the productivity stack of someone who tests dozens of cutting-edge AI tools every week look like?  In this episode, a16z Partner Olivia Moore pulls back the curtain on the 10 AI tools...",,
https://www.youtube.com/watch?v=aHEkd3NNP_A,"Steven Sinofsky & Balaji Srinivasan on the Future of M&A, AI & Tech",4689,78.15,13748,"There’s been a wave of M&A deals lately - Meta and Scale, Windsurf and Google - and a lot of it points to something bigger: how regulation, capital, and innovation are colliding in 2025....",,
https://www.youtube.com/watch?v=k6DM-sgYu8M,GPT-5 and Agents Breakdown – w/ OpenAI Researchers Isa Fulford & Christina Kim,2568,42.8,15138,"ChatGPT-5 just launched, marking a major milestone for OpenAI and the entire AI ecosystem.  Fresh off today's live stream, a16'z Erik Torenberg was joined in the studio by  three people who...",,
https://www.youtube.com/watch?v=8Je9HzxYfm8,From the Dot-Com Crash to the AI Era: How Builders Survive Waves of Disruption,2673,44.55,6662,"What happens when a startup becomes a giant—and then has to reinvent itself all over again?  In this episode, a16z General Partner, Martin Casado, sits down with Raghu Raghuram (former CEO...",,
https://www.youtube.com/watch?v=FuvxluTePk0,Marc Andreessen: The US is in a AI Arms Race & It Decides The World's Future,2196,36.6,53887,Marc Andreessen joins Joe Lonsdale for a live conversation at the inaugural Ronald Reagan Economic Forum.  They explore one of the most urgent and complex questions of our time: Can AI and...,,
https://www.youtube.com/watch?v=pjC6C8gfUps,Dwarkesh Patel and Noah Smith on AGI and the Economy,4219,70.32,44519,"In this episode, Erik Torenberg is joined in the studio by @DwarkeshPatel and Noah Smith to explore one of the biggest questions in tech: what exactly is artificial general intelligence (AGI),...",,
https://www.youtube.com/watch?v=NKNYKYoDSNA,The Future of AI Video: How Fal.ai is Making AI Video Faster & Easier,2302,38.37,5628,Fal co-ounder and CEO Burkay Gur and head of engineering Batuhan Taskaya join a16z general partner Jennifer Li to discuss how they built a generative AI inference platform that's optimized...,,
https://www.youtube.com/watch?v=cBFbXRjTVLc,Tech vs. Media: Balaji Srinivasan on the Battle Shaping Our Future,6173,102.88,18177,"What really caused the breakdown between tech and media—and what comes next?  In this episode, Erik Torenberg sits down with Balaji Srinivasan (entrepreneur, investor, and author of The Network...",,
https://www.youtube.com/watch?v=fzcUaxTmuV0,"Health Tech Founders: The Future of Care Is Personalized, Proactive—and AI-Powered",1694,28.23,1730,"What happens when AI meets the most personal parts of our lives—our minds and our bodies?  In this episode, a16z's Bryan Kim is joined by Jonathan Swerdlin (Function Health) and Daniel Cahn...",,
https://www.youtube.com/watch?v=2qOdhmmpveA,AI Content and the War for Your Attention,2734,45.57,3497,"What happens when AI starts generating content for everyone—and no one wants to watch it?  In this episode, MSNBC’s Chris Hayes and ad tech veteran Antonio García Martínez join a16z General...",,
https://www.youtube.com/watch?v=LM7snohbu4k,"Balaji Srinivasan: How AI Will Change Politics, War, and Money",4312,71.87,41917,"a16z General Partners Erik Torenberg and Martin Casado sit down with technologist and founder Balaji Srinivasan to explore how the metaphors we use to describe AI—whether as god, swarm, tool,...",,
https://www.youtube.com/watch?v=8qtI1sVfNT0,"Marc & Ben on the Collapse of Traditional Media - Podcasts, Politics & the New Media Playbook",5972,99.53,22563,"On this episode of The Ben & Marc Show, a16z cofounders Marc Andreessen and Ben Horowitz sit down with Erik Torenberg— General Partner at a16z and founder of the media company Turpentine—to...",,
https://www.youtube.com/watch?v=ofeehL9LHiM,The U.S. Can’t Build AI Without These Materials,3374,56.23,4880,"It can take more than 15 years to permit and build a new mine in the United States - yet nearly every modern technology we rely on, from smartphones to fighter jets to AI data centers, depends...",,
https://www.youtube.com/watch?v=6f9EUqRS-NU,Live Demo & Review of the Newest AI Browsers: Dia vs Comet,542,9.03,43840,Two new “agentic” browsers just launched: Dia (from The Browser Company) and Comet (from Perplexity AI). Both promise to integrate AI directly into your daily workflow - from smarter search...,,
https://www.youtube.com/watch?v=EIPxf7rgIPI,"The Future of Software Development - Vibe Coding, Prompt Engineering & AI Assistants",2850,47.5,22485,"Is AI the Fourth Pillar of Infrastructure?  Infrastructure doesn’t go away — it layers. And today, AI is emerging as a new foundational layer alongside compute, storage, and networking....",,
https://www.youtube.com/watch?v=QLvPAAvueSY,Tech Executives: AI Has Changed SaaS Forever (Don't Fall Behind),2487,41.45,8862,"In this episode, a16z GP Martin Casado sits down with Metronome CEO Scott Woody to unpack how AI is fundamentally changing the value proposition of software—and why that shift demands a rethink...",,
https://www.youtube.com/watch?v=yjKmMxUz2xc,America's Energy Problem: We Need A New Grid,2955,49.25,5536,"U.S. per capita energy usage peaked in 1973. Since then? Flat. Meanwhile, China’s per capita energy use has grown 9x.  Today, AI, EVs, manufacturing, and data centers are driving demand for...",,
https://www.youtube.com/watch?v=EjLkFc1xgR4,Aaron Levie on AI's Enterprise Adoption,3548,59.13,16731,"a16z General Partner Martin Casado sits down with Box cofounder and CEO Aaron Levie to talk about how AI is changing not just software, but the structure and speed of work itself.  They unpack...",,
https://www.youtube.com/watch?v=0biSwEL5eMQ,Crypto Experts Explain Stablecoins & the Future Financial System w/ Ali Yahya & Arianna Simpson,2476,41.27,15525,"a16z Crypto General Partners Ali Yahya, Arianna Simpson, and Erik Torenberg break down what’s actually working in crypto today - starting with the rise of stablecoins as a real-world payments...",,
https://www.youtube.com/watch?v=jmBeqGrWODs,How AI Will Impact Emergency Response: The Tech That Could Soon Save Your Life w/ Michael Chime,1396,23.27,2407,"Can AI Help Save Lives? | Michael Chime (Prepared) x Kimberly Tan (a16z)  In this episode, a16z partner Kimberly Tan sits down with Michael Chime, the CEO and co-founder of AI emergency response...",,
https://www.youtube.com/watch?v=speAFaUTRXU,Former Microsoft Executive Explains Where We Are in the AI Cycle w/ Anish Acharya & Steven Sinofsky,1844,30.73,9550,"In this episode of ‘This Week in Consumer’, a16z General Partners Anish Acharya and Erik Torenberg are joined by Steven Sinofsky - Board Partner at a16z and former President of Microsoft’s...",,
https://www.youtube.com/watch?v=A1elR8lofOo,Can AI Solve Healthcare's Urgent Workforce Challenges? w/ Ankit Jain,1849,30.82,2995,"Ankit Jain, CEO and cofounder of Infinitus Systems, Inc, joins Julie Yoo, a16z Bio + Health general partner, to discuss Infinitus's work in solving one of healthcare's most pressing challenges:...",,
https://www.youtube.com/watch?v=BR1-JrGbwxY,Building Cluely: The Viral AI Startup that raised $15M in 10 Weeks w/ Roy Lee,2496,41.6,70699,"What if virality wasn’t a tactic — but the entire product?  In this episode, a16z General Partners Erik Torenberg and Bryan Kim sit down with Roy Lee, cofounder and CEO of Cluely, one of...",,
https://www.youtube.com/watch?v=dfGANTiLlwE,"Founders, Media, & Memes: a16z’s Strategy for the Future | a16z LP Summit 2025",2331,38.85,61552,"Recorded live at the 2025 a16z LP Summit, this episode is a candid conversation between a16z cofounders Marc Andreessen and Ben Horowitz—hosted by general partner Erik Torenberg.  They cover...",,
https://www.youtube.com/watch?v=EqHV0VoKBWg,"TikTok & AI Have Changed Education Forever - What it means for Teachers, Students & Parents",1813,30.22,8486,"How is AI actually being used in classrooms today? Are teachers adopting it, or resisting it? And could software eventually replace traditional instruction entirely?  In this episode of This...",,
https://www.youtube.com/watch?v=9mX5PC-_aO8,Inside a Billion Dollar Company Using AI to Supercharge Marketing & Sales,899,14.98,5707,"Vanta’s VP of Growth, Emily Boschwitz, joins a16z partner Seema Amble to break down what real innovation with AI looks like inside go-to-market teams today. Moving past the hype, they discuss...",,
https://www.youtube.com/watch?v=Xi0GWhfydxs,Former Microsoft Executive on Apple’s Hidden China Problem,3217,53.62,5897,What if the rise of Apple also built modern China?  a16z’s Erik Torenberg is joined by board partner and former Microsoft Windows chief Steven Sinofsky to unpack how Apple’s pursuit of...,,
https://www.youtube.com/watch?v=kzFwwIDWU38,"AI is Revolutionizing Web Security - Bots, Agents, & Real-Time Defense",1459,24.32,2395,"Arcjet CEO David Mytton sits down with a16z partner Joel de la Garza to discuss the increasing complexity of managing who can access websites, and other web apps, and what they can do there....",,
https://www.youtube.com/watch?v=fySodSi4aUU,"What You Missed in AI This Week (Google, Apple, ChatGPT)",1776,29.6,7023,"Things in consumer AI are moving fast.  In this episode, Justine and Olivia Moore, investing partners (and identical twins!) at a16z, break down what’s real, what’s overhyped, and what’s...",,
https://www.youtube.com/watch?v=I54nl2LkigA,Adam Neumann: This is How You Build Iconic Companies,5384,89.73,87340,"On this episode of The Ben & Marc Show, a16z co-founders Marc Andreessen and Ben Horowitz sit down with Adam Neumann—founder of WeWork and now, Flow—to unpack one of the most unlikely comeback...",,
https://www.youtube.com/watch?v=4hP2RrFduMQ,The Ultimate AI Video Stack: Up-to-Date Best Tools to Make Content With AI,854,14.23,14411,"Justine Moore - Partner at a16z and the creator behind @VentureTwins - walks through her current AI video creation stack in this hands-on demo. She showcases tools like Veo 3, Kling 2.1, Hedra,...",,
https://www.youtube.com/watch?v=GqviWpv5t4o,Giving New Life to Unstructured Data with LLMs and Agents,2036,33.93,3977,Instabase founder and CEO Anant Bhardwaj joins a16z Infra partner Guido Appenzeller to discuss the revolutionary impact of LLMs on analyzing unstructured data and documents (like letting banks...,,
https://www.youtube.com/watch?v=we9mNqAW_5I,The State of Consumer Tech in the Age of AI,2603,43.38,21256,"In this episode, a16z General Partner Erik Torenberg is joined by the a16z Consumer team—General Partner Anish Acharya and Partners Olivia Moore, Justine Moore, and Bryan Kim—for a conversation...",,
https://www.youtube.com/watch?v=fQGu016AlVo,How Fei-Fei Li Is Rebuilding AI for the Real World,1346,22.43,43196,"What if the next leap in artificial intelligence isn’t about better language—but better understanding of space?  In this episode, a16z General Partner Erik Torenberg moderates chats with...",,
https://www.youtube.com/watch?v=qObbK4SjZnk,Marc Andreessen Reveals His Biggest Wins and Mistakes at a16z,2257,37.62,44980,"What does it take to build a venture firm from scratch—and scale it across multiple waves of technological and cultural change?  In this special episode recorded at the a16z LP Summit, Marc...",,
